CryptoID,crypto_type,minable,BTC_price_change_1_day,price_btc,USD_price_change_1_day,price_usd,trade_date
16,0,1,0.015430767,0.030072376,0.013303486,158.43,4/27/2019
16,0,1,-0.010297932,0.029762693,-0.007132488,157.3,4/28/2019
16,0,1,-0.006244701,0.029576834,-0.013350286,155.2,4/29/2019
16,0,1,0.024721376,0.030308014,0.044909794,162.17,4/30/2019
16,0,1,-0.017863786,0.029766598,-0.008324598,160.82,5/1/2019
16,0,1,-0.010700071,0.029448093,0.008083572,162.12,5/2/2019
16,0,1,-0.011274491,0.029116081,0.035961017,167.95,5/3/2019
16,0,1,-0.033872019,0.028129861,-0.02334028,164.03,5/4/2019
16,0,1,0.002560746,0.028201894,-0.003535939,163.45,5/5/2019
16,0,1,0.065274339,0.030042754,0.056286326,172.65,5/6/2019
16,0,1,-0.030457982,0.029127712,-0.016507385,169.8,5/7/2019
16,0,1,-0.018968568,0.028575202,0.006772674,170.95,5/8/2019
16,0,1,-0.034847503,0.027579427,-0.003860778,170.29,5/9/2019
16,0,1,-0.015830769,0.027142824,0.016736156,173.14,5/10/2019
16,0,1,-0.006431862,0.026968245,0.122213238,194.3,5/11/2019
16,0,1,-0.00373648,0.026867478,-0.035872362,187.33,5/12/2019
16,0,1,-0.062472587,0.025188997,0.05081941,196.85,5/13/2019
16,0,1,0.108919852,0.030121253,0.13815335,247.15,5/15/2019
16,0,1,0.111605291,0.033482944,0.068217682,264.01,5/16/2019
16,0,1,-0.00868415,0.033192173,-0.07670164,243.76,5/17/2019
16,0,1,-0.02795665,0.032264231,-0.037577946,234.6,5/18/2019
16,0,1,-0.012106842,0.031873613,0.113768116,261.29,5/19/2019
16,0,1,-0.00958549,0.031568089,-0.036090168,251.86,5/20/2019
16,0,1,0.015246963,0.032049406,0.013340745,255.22,5/21/2019
16,0,1,-0.005857135,0.031861689,-0.04121934,244.7,5/22/2019
16,0,1,-0.020543428,0.03120714,0.005190029,245.97,5/23/2019
16,0,1,0.000870657,0.031234311,0.014270033,249.48,5/24/2019
16,0,1,0.000971948,0.031264669,0.009139009,251.76,5/25/2019
16,0,1,-0.015102796,0.030792485,0.060811884,267.07,5/26/2019
16,0,1,0.0062996,0.030986466,0.021679709,272.86,5/27/2019
16,0,1,0.00580775,0.031166427,-0.003994723,271.77,5/28/2019
16,0,1,-0.001576099,0.031117306,-0.008499834,269.46,5/29/2019
16,0,1,-0.011663703,0.030754363,-0.050471313,255.86,5/30/2019
16,0,1,0.016710883,0.031268296,0.047877746,268.11,5/31/2019
16,0,1,-0.00893378,0.030988951,-0.01014509,265.39,6/1/2019
16,0,1,-0.004398041,0.030772361,-0.065203715,252.61,6/3/2019
16,0,1,0.017512491,0.031311261,-0.044614227,241.34,6/4/2019
16,0,1,0.008422874,0.031574992,0.023659567,247.05,6/5/2019
16,0,1,0.010080891,0.031893296,0.009795588,249.47,6/6/2019
16,0,1,-0.021898738,0.031194873,0.005852407,250.93,6/7/2019
16,0,1,-0.00962437,0.030894642,-0.020683059,245.74,6/8/2019
16,0,1,-0.018653046,0.030318363,-0.051477171,233.09,6/9/2019
16,0,1,0.020461553,0.030938724,0.061907418,247.52,6/10/2019
16,0,1,0.002066145,0.031002648,-0.007029735,245.78,6/11/2019
16,0,1,0.033090463,0.03202854,0.061518431,260.9,6/12/2019
16,0,1,-0.0282764,0.031122888,-0.018129552,256.17,6/13/2019
16,0,1,-0.023975037,0.030376715,0.030916969,264.09,6/14/2019
16,0,1,0.002007762,0.030437705,0.018667878,269.02,6/15/2019
16,0,1,-0.016625646,0.029931658,0.000743439,269.22,6/16/2019
16,0,1,-0.016573365,0.02943559,0.019055048,274.35,6/17/2019
16,0,1,-0.008517519,0.029184872,-0.033898305,265.05,6/18/2019
16,0,1,-0.00449476,0.029053693,0.016525184,269.43,6/19/2019
16,0,1,-0.018421943,0.028518467,0.008425194,271.7,6/20/2019
16,0,1,0.019365907,0.029070753,0.085425101,294.91,6/21/2019
16,0,1,-0.005548552,0.028909453,0.049065817,309.38,6/22/2019
16,0,1,-0.019096141,0.028357394,-0.00501002,307.83,6/23/2019
16,0,1,-0.005848262,0.028191552,0.008413735,310.42,6/24/2019
16,0,1,-0.04294269,0.026980931,0.024837317,318.13,6/25/2019
16,0,1,-0.041117357,0.025871547,0.058529532,336.75,6/26/2019
16,0,1,0.017121074,0.026314495,-0.126146993,294.27,6/27/2019
16,0,1,-0.046747229,0.025084365,0.057634146,311.23,6/28/2019
16,0,1,0.066890822,0.026762279,0.028371301,320.06,6/29/2019
16,0,1,0.004173323,0.026873967,-0.0917328,290.7,6/30/2019
16,0,1,0.03245066,0.027746045,0.010113519,293.64,7/1/2019
16,0,1,-0.027039682,0.026995801,-0.006947282,291.6,7/2/2019
16,0,1,-0.061331098,0.025340119,0.039437586,303.1,7/3/2019
16,0,1,0.001123927,0.025368599,-0.061299901,284.52,7/4/2019
16,0,1,0.034081052,0.026233188,0.012231126,288,7/5/2019
16,0,1,-0.022058504,0.025654523,-0.0015625,287.55,7/6/2019
16,0,1,0.040623848,0.026696708,0.063119457,305.7,7/7/2019
16,0,1,-0.044954045,0.025496583,0.024697416,313.25,7/8/2019
16,0,1,-0.036523974,0.024565347,-0.013950519,308.88,7/9/2019
16,0,1,-0.028894998,0.023855531,-0.061124061,290,7/10/2019
16,0,1,-0.008365837,0.023655959,-0.073448276,268.7,7/11/2019
16,0,1,-0.011586278,0.023381875,0.0282099,276.28,7/12/2019
16,0,1,0.011580643,0.023652652,-0.024685102,269.46,7/13/2019
16,0,1,-0.061846944,0.022189808,-0.155421955,227.58,7/14/2019
16,0,1,-0.049553091,0.021090234,0.00966693,229.78,7/15/2019
16,0,1,-0.003480227,0.021016835,-0.133127339,199.19,7/16/2019
16,0,1,0.038025263,0.021816006,0.061699885,211.48,7/17/2019
16,0,1,-0.026342901,0.021241309,0.071354265,226.57,7/18/2019
16,0,1,-0.010534799,0.021017536,-0.02312751,221.33,7/19/2019
16,0,1,0.012466901,0.02127956,0.035196313,229.12,7/20/2019
16,0,1,0.000379546,0.021287636,-0.015232193,225.63,7/21/2019
16,0,1,0.02148469,0.021486208,-0.022200772,212.73,7/23/2019
16,0,1,0.029545585,0.02212103,0.020307432,217.05,7/24/2019
16,0,1,0.001641374,0.022157339,0.01184059,219.62,7/25/2019
16,0,1,0.00425431,0.022251603,4.55E-05,219.63,7/26/2019
16,0,1,-0.016518168,0.021884048,-0.055639029,207.41,7/27/2019
16,0,1,0.010211451,0.022107515,0.018224772,211.19,7/28/2019
16,0,1,0.00392143,0.022194209,0.000378806,211.27,7/29/2019
16,0,1,-0.012705034,0.02191223,-0.00354996,210.52,7/30/2019
16,0,1,-0.01062743,0.02167936,0.038618659,218.65,7/31/2019
16,0,1,-0.033922858,0.020943934,-0.003841756,217.81,8/1/2019
16,0,1,-0.010993852,0.020713679,0.000275469,217.87,8/2/2019
16,0,1,-0.007440491,0.020559559,0.021205306,222.49,8/3/2019
16,0,1,-0.012734062,0.020297753,0.000809025,222.67,8/4/2019
16,0,1,-0.022568981,0.019839653,0.051870481,234.22,8/5/2019
16,0,1,-0.007477993,0.019691292,-0.03500982,226.02,8/6/2019
16,0,1,-0.037264368,0.018957509,0.001637023,226.39,8/7/2019
16,0,1,-0.026066718,0.018463349,-0.024073501,220.94,8/8/2019
16,0,1,-0.038988326,0.017743494,-0.047297909,210.49,8/9/2019
16,0,1,0.029896064,0.018751985,0.045276448,216.09,8/11/2019
16,0,1,-0.010104255,0.01856251,-0.022212967,211.29,8/12/2019
16,0,1,0.031920485,0.019155035,-0.012210706,208.71,8/13/2019
16,0,1,-0.030802121,0.018565019,-0.105888553,186.61,8/14/2019
16,0,1,-0.015327049,0.018280472,0.010128075,188.5,8/15/2019
16,0,1,-0.022187603,0.017874872,-0.016233422,185.44,8/16/2019
16,0,1,0.035842575,0.018798915,0.047390813,194.49,8/18/2019
16,0,1,-0.010330365,0.018604715,0.044218212,203.09,8/19/2019
16,0,1,-0.018361477,0.018263105,-0.032103993,196.57,8/20/2019
16,0,1,0.009385399,0.018434512,-0.049244544,186.89,8/21/2019
16,0,1,0.024463639,0.018885487,0.02375729,191.33,8/22/2019
16,0,1,-0.009409769,0.018707779,0.017665813,194.71,8/23/2019
16,0,1,-0.021197596,0.018428725,-0.023263108,186.84,8/25/2019
16,0,1,-0.011463905,0.01821746,0.011186042,188.93,8/26/2019
16,0,1,0.010595624,0.018410485,-0.007463082,187.52,8/27/2019
16,0,1,-0.031704497,0.01782679,-0.07268558,173.89,8/28/2019
16,0,1,-9.64E-05,0.017825072,-0.02513083,169.52,8/29/2019
16,0,1,-0.013198299,0.017589811,-0.004070316,168.83,8/30/2019
16,0,1,0.018113813,0.01790843,0.021560149,172.47,8/31/2019
16,0,1,-0.01785364,0.017588699,-0.004870412,171.63,9/1/2019
16,0,1,-0.019979829,0.01723728,0.039153994,178.35,9/2/2019
16,0,1,-0.019773459,0.016896439,0.006447996,179.5,9/3/2019
16,0,1,-0.016865944,0.016611465,-0.019554318,175.99,9/4/2019
16,0,1,-0.008282603,0.016473879,-0.01005739,174.22,9/5/2019
16,0,1,-0.003512039,0.016416022,-0.024451842,169.96,9/6/2019
16,0,1,0.032485071,0.016949298,0.04883502,178.26,9/7/2019
16,0,1,0.024792787,0.017369518,0.017390329,181.36,9/8/2019
16,0,1,0.009116606,0.017527869,-0.001157918,181.15,9/9/2019
16,0,1,0.013977813,0.01777287,-0.00750759,179.79,9/10/2019
16,0,1,-0.011989293,0.017559786,-0.005895767,178.73,9/11/2019
16,0,1,-0.009735555,0.017388832,0.012812622,181.02,9/12/2019
16,0,1,0.005285022,0.017480732,0.000497183,181.11,9/13/2019
16,0,1,0.038901231,0.018160754,0.038650544,188.11,9/14/2019
16,0,1,0.045736096,0.019180114,0.038568945,197.11,9/16/2019
16,0,1,0.017600889,0.020728066,0.013326303,211.39,9/18/2019
16,0,1,0.03983582,0.021553786,0.046785562,221.28,9/19/2019
16,0,1,-0.00639265,0.021416,-0.014596891,218.05,9/20/2019
16,0,1,0.004369785,0.021509583,-0.011602843,215.52,9/21/2019
16,0,1,-0.023359462,0.021007131,-0.018420564,211.55,9/22/2019
16,0,1,-0.012061045,0.020753763,-0.045521153,201.92,9/23/2019
16,0,1,-0.15518449,0.017533101,-0.167442552,168.11,9/24/2019
16,0,1,0.167511907,0.020135525,0.016536791,170.89,9/25/2019
16,0,1,0.019881829,0.020535856,-0.024343145,166.73,9/26/2019
16,0,1,0.030988035,0.021172222,0.047861813,174.71,9/27/2019
16,0,1,-8.28E-05,0.02117047,-0.000801328,174.57,9/28/2019
16,0,1,-0.006233679,0.0210385,-0.02331443,170.5,9/29/2019
16,0,1,0.03082927,0.021687101,0.054956012,179.87,9/30/2019
16,0,1,-0.019904546,0.02125543,-0.014065714,177.34,10/1/2019
16,0,1,0.012961659,0.021530935,0.019003045,180.71,10/2/2019
16,0,1,-0.014874213,0.021210679,-0.030490842,175.2,10/3/2019
16,0,1,0.016870883,0.021568522,0.010216895,176.99,10/4/2019
16,0,1,0.001410206,0.021664564,-0.018656082,173.06,10/6/2019
16,0,1,0.014287245,0.02197409,0.046977927,181.19,10/7/2019
16,0,1,0.006636677,0.022119925,0.004580827,182.02,10/8/2019
16,0,1,0.016582096,0.02248672,0.061916273,193.29,10/9/2019
16,0,1,-0.007362423,0.022321163,-0.008432925,191.66,10/10/2019
16,0,1,-0.017127007,0.021938869,-0.047427737,182.57,10/11/2019
16,0,1,-0.011288984,0.021691201,-0.009530591,180.83,10/12/2019
16,0,1,0.008794251,0.021881959,0.00691257,182.08,10/13/2019
16,0,1,-0.009662795,0.022108692,-0.029685494,181.41,10/15/2019
16,0,1,-0.010737186,0.021871307,-0.029766827,176.01,10/16/2019
16,0,1,0.004439641,0.021968408,0.011476621,178.03,10/17/2019
16,0,1,-0.00878477,0.02177542,-0.024771106,173.62,10/18/2019
16,0,1,-0.013679533,0.021348613,0.015152391,175.53,10/20/2019
16,0,1,-0.006091095,0.021218576,-0.003475189,174.92,10/21/2019
16,0,1,0.005204537,0.021329009,-0.014978276,172.3,10/22/2019
16,0,1,0.013223922,0.021611062,-0.057457922,162.4,10/23/2019
16,0,1,0.001406194,0.021641451,-0.001416256,162.17,10/24/2019
16,0,1,-0.031532384,0.020959045,0.119319233,181.52,10/25/2019
16,0,1,-0.071868954,0.01945274,-0.009255178,179.84,10/26/2019
16,0,1,-0.008433127,0.019288693,0.024466192,184.24,10/27/2019
16,0,1,0.023084964,0.020189463,0.04204533,190.34,10/29/2019
16,0,1,-0.00628836,0.020062505,-0.029683724,184.69,10/30/2019
16,0,1,-0.006642839,0.019864811,0,183.97,11/1/2019
16,0,1,-0.007038668,0.019724989,-0.000217427,183.93,11/2/2019
16,0,1,0.001442753,0.019753447,-0.008155276,182.43,11/3/2019
16,0,1,0.002304633,0.019798972,0.021542509,186.36,11/4/2019
16,0,1,0.023395436,0.020262177,0.015775918,189.3,11/5/2019
16,0,1,0.0101132,0.020467093,0.0120972,191.59,11/6/2019
16,0,1,-0.006293711,0.020338279,-0.01884232,187.98,11/7/2019
16,0,1,0.024344496,0.020833404,-0.020055325,184.21,11/8/2019
16,0,1,0.007081319,0.020980932,0.004451441,185.03,11/9/2019
16,0,1,-0.002357679,0.020931466,0.024050154,189.48,11/10/2019
16,0,1,0.010990652,0.021161516,-0.021057631,185.49,11/11/2019
16,0,1,0.00584134,0.021285128,0.00727802,186.84,11/12/2019
16,0,1,0.004305017,0.021376761,0.007600086,188.26,11/13/2019
16,0,1,-0.000913112,0.021357241,-0.012004674,186,11/14/2019
16,0,1,-0.005683924,0.021235848,-0.029462366,180.52,11/15/2019
16,0,1,0.011757597,0.021485531,0.015676933,183.35,11/16/2019
16,0,1,-0.009104906,0.021289907,0.009653668,185.12,11/17/2019
16,0,1,0.02377135,0.021795997,-0.024632671,180.56,11/18/2019
16,0,1,-0.005598392,0.021673974,-0.017168808,177.46,11/19/2019
16,0,1,0.007253448,0.021831185,-0.009917728,175.7,11/20/2019
16,0,1,-0.028254014,0.021214367,-0.08104724,161.46,11/21/2019
16,0,1,-0.038373615,0.020400295,-0.069305091,150.27,11/22/2019
16,0,1,0.02432055,0.020896441,0.020962268,153.42,11/23/2019
16,0,1,-0.035948448,0.020145247,-0.069026203,142.83,11/24/2019
16,0,1,0.015646231,0.020460444,0.025554855,146.48,11/25/2019
16,0,1,0.012566301,0.020717556,0.016998908,148.97,11/26/2019
16,0,1,-0.025788884,0.020183273,0.027119554,153.01,11/27/2019
16,0,1,-0.017907119,0.019821849,-0.008430822,151.72,11/28/2019
16,0,1,0.008269549,0.019985767,0.023596098,155.3,11/29/2019
16,0,1,0.013841463,0.020262399,-0.017772054,152.54,11/30/2019
16,0,1,0.009697525,0.020458894,-0.008850138,151.19,12/1/2019
16,0,1,-0.004296848,0.020370985,-0.014088233,149.06,12/2/2019
16,0,1,-0.01112169,0.020144426,-0.007379579,147.96,12/3/2019
16,0,1,-0.022601413,0.019689133,-0.008177886,146.75,12/4/2019
16,0,1,0.017723966,0.020038103,0.017035775,149.25,12/5/2019
16,0,1,-0.013473472,0.01976812,-0.00040201,149.19,12/6/2019
16,0,1,-0.00403459,0.019688364,-0.002815202,148.77,12/7/2019
16,0,1,0.015647166,0.019996431,0.016737245,151.26,12/8/2019
16,0,1,0.001611014,0.020028645,-0.020031733,148.23,12/9/2019
16,0,1,0.003423983,0.020097223,-0.013222694,146.27,12/10/2019
16,0,1,-0.009929656,0.019897664,-0.018185547,143.61,12/11/2019
16,0,1,0.010259617,0.020101807,0.013856974,145.6,12/12/2019
16,0,1,-0.008168567,0.019937604,-0.004532967,144.94,12/13/2019
16,0,1,0.005780772,0.020052859,-0.014281772,142.87,12/14/2019
16,0,1,-0.002189734,0.020008948,0.001679849,143.11,12/15/2019
16,0,1,-0.036778696,0.019273045,-0.066382503,133.61,12/16/2019
16,0,1,-0.042060586,0.01846241,-0.082404012,122.6,12/17/2019
16,0,1,-0.0093583,0.018289633,0.085562806,133.09,12/18/2019
16,0,1,-0.018349388,0.017954029,-0.028326696,129.32,12/19/2019
16,0,1,-0.004142568,0.017879653,-0.001933189,129.07,12/20/2019
16,0,1,-0.003464493,0.01781771,-0.00728287,128.13,12/21/2019
16,0,1,-0.010978303,0.017622101,0.033091392,132.37,12/22/2019
16,0,1,-0.007804692,0.017484566,-0.028405228,128.61,12/23/2019
16,0,1,0.008035062,0.017625056,0.00349895,129.06,12/24/2019
16,0,1,-0.013843632,0.017381061,-0.020223152,126.45,12/25/2019
16,0,1,0.004284028,0.017455522,-0.000711744,126.36,12/26/2019
16,0,1,-0.000332617,0.017449716,0.006726812,127.21,12/27/2019
16,0,1,0.00487994,0.01753487,0.008725729,128.32,12/28/2019
16,0,1,0.035379305,0.018155241,0.050187032,134.76,12/29/2019
16,0,1,0.001690457,0.018185932,-0.015805877,132.63,12/30/2019
16,0,1,-0.009266908,0.018017404,-0.022770112,129.61,12/31/2019
16,0,1,0.008260534,0.018166238,0.00918139,130.8,1/1/2020
16,0,1,0.004021217,0.018239288,-0.025917431,127.41,1/2/2020
16,0,1,0.001527391,0.018267147,0.05305706,134.17,1/3/2020
16,0,1,-0.002228037,0.018226447,0.006707908,135.07,1/4/2020
16,0,1,0.008868467,0.018388087,0.008958318,136.28,1/5/2020
16,0,1,0.010072046,0.018573293,0.058849428,144.3,1/6/2020
16,0,1,-0.053332374,0.017582735,-0.005266805,143.54,1/7/2020
16,0,1,-0.005673694,0.017482976,-0.015884074,141.26,1/8/2020
16,0,1,0.008932199,0.017639138,-0.01614045,138.98,1/9/2020
16,0,1,-0.000631022,0.017628007,0.035832494,143.96,1/10/2020
16,0,1,0.008781325,0.017782804,-0.007154765,142.93,1/11/2020
16,0,1,0.001266801,0.017805331,0.02056951,145.87,1/12/2020
16,0,1,-0.005378956,0.017709557,-0.011242888,144.23,1/13/2020
16,0,1,0.061561604,0.018799786,0.150662137,165.96,1/14/2020
16,0,1,0.003986809,0.018874737,0.001626898,166.23,1/15/2020
16,0,1,-0.001635161,0.018843874,-0.011069001,164.39,1/16/2020
16,0,1,0.014990665,0.019126356,0.038870978,170.78,1/17/2020
16,0,1,0.025295515,0.019610167,0.026876683,175.37,1/18/2020
16,0,1,-0.022028913,0.019178177,-0.047898728,166.97,1/19/2020
13,0,0,0,1.37E-05,0,0.005955,1/1/2016
13,0,0,0.020563142,1.40E-05,0.018471872,0.006065,1/2/2016
13,0,0,-8.32E-07,1.40E-05,-0.007914262,0.006017,1/3/2016
13,0,0,-0.016847503,1.38E-05,-0.009805551,0.005958,1/4/2016
13,0,0,0.017088117,1.40E-05,0.014434374,0.006044,1/5/2016
13,0,0,-0.000186988,1.40E-05,-0.006783587,0.006003,1/6/2016
13,0,0,-0.05756277,1.32E-05,0.005997001,0.006039,1/7/2016
13,0,0,-0.007104466,1.31E-05,-0.017552575,0.005933,1/8/2016
13,0,0,0.020918159,1.34E-05,0.008258891,0.005982,1/9/2016
13,0,0,-0.005190919,1.33E-05,-0.004346372,0.005956,1/10/2016
13,0,0,-0.011212925,1.31E-05,-0.010241773,0.005895,1/11/2016
13,0,0,0.022082555,1.34E-05,-0.006955047,0.005854,1/12/2016
13,0,0,-0.002649495,1.34E-05,-0.010249402,0.005794,1/13/2016
13,0,0,-0.041168677,1.28E-05,-0.045736969,0.005529,1/14/2016
13,0,0,0.117013847,1.44E-05,-0.05425936,0.005229,1/15/2016
13,0,0,-0.080925742,1.32E-05,-0.022375215,0.005112,1/16/2016
13,0,0,0.04424462,1.38E-05,0.030125196,0.005266,1/17/2016
13,0,0,-0.001327924,1.38E-05,0.011393847,0.005326,1/18/2016
13,0,0,0.007948999,1.39E-05,-0.010326699,0.005271,1/19/2016
13,0,0,-0.076497836,1.28E-05,0.020868905,0.005381,1/20/2016
13,0,0,0.011357505,1.30E-05,-0.012637056,0.005313,1/21/2016
13,0,0,0.032428532,1.34E-05,-0.037455298,0.005114,1/22/2016
13,0,0,-0.011745448,1.32E-05,0.00117325,0.00512,1/23/2016
13,0,0,-0.019821618,1.30E-05,0.019335938,0.005219,1/24/2016
13,0,0,0.012136377,1.31E-05,-0.016095037,0.005135,1/25/2016
13,0,0,0.054176465,1.38E-05,0.055306719,0.005419,1/26/2016
13,0,0,0.192018559,1.65E-05,0.200590515,0.006506,1/27/2016
13,0,0,-0.006096404,1.64E-05,-0.043037196,0.006226,1/28/2016
13,0,0,0.10099271,1.80E-05,0.098618696,0.00684,1/29/2016
13,0,0,-0.026988718,1.75E-05,-0.030116959,0.006634,1/30/2016
13,0,0,-0.010627132,1.74E-05,-0.035423576,0.006399,1/31/2016
13,0,0,0.010590769,1.75E-05,0.022347242,0.006542,2/1/2016
13,0,0,0.030705661,1.81E-05,0.03454601,0.006768,2/2/2016
13,0,0,0.029362216,1.86E-05,0.016991726,0.006883,2/3/2016
13,0,0,-0.038409333,1.79E-05,0.012639837,0.00697,2/4/2016
13,0,0,0.050087744,1.88E-05,0.041893831,0.007262,2/5/2016
13,0,0,0.119943777,2.10E-05,0.090884054,0.007922,2/6/2016
13,0,0,0.052232529,2.21E-05,0.052511992,0.008338,2/7/2016
13,0,0,-0.033481536,2.14E-05,-0.041616695,0.007991,2/8/2016
13,0,0,-0.028734817,2.08E-05,-0.022024778,0.007815,2/9/2016
13,0,0,-0.009934692,2.06E-05,0.004862444,0.007853,2/10/2016
13,0,0,0.000403603,2.06E-05,-0.004838915,0.007815,2/11/2016
13,0,0,0.008736437,2.08E-05,0.020985285,0.007979,2/12/2016
13,0,0,0.014771038,2.11E-05,0.034841459,0.008257,2/13/2016
13,0,0,0.001064473,2.11E-05,0.040329417,0.00859,2/14/2016
13,0,0,0.022448601,2.16E-05,0.004772992,0.008631,2/15/2016
13,0,0,-0.038395998,2.07E-05,-0.020855057,0.008451,2/16/2016
13,0,0,-0.057461141,1.95E-05,-0.037037037,0.008138,2/17/2016
13,0,0,-0.03164412,1.89E-05,-0.017571885,0.007995,2/18/2016
13,0,0,0.035141798,1.96E-05,0.031269543,0.008245,2/19/2016
13,0,0,-0.036512292,1.89E-05,0.000970285,0.008253,2/20/2016
13,0,0,-0.022206891,1.85E-05,-0.018538713,0.0081,2/21/2016
13,0,0,-0.003789017,1.84E-05,-0.00617284,0.00805,2/22/2016
13,0,0,0.030089104,1.89E-05,-0.009937888,0.00797,2/23/2016
13,0,0,0.003261064,1.90E-05,0.013299875,0.008076,2/24/2016
13,0,0,-0.005107468,1.89E-05,-0.00606736,0.008027,2/25/2016
13,0,0,-0.013815668,1.86E-05,0.003861966,0.008058,2/26/2016
13,0,0,-0.011518945,1.84E-05,-0.010672623,0.007972,2/27/2016
13,0,0,-0.012648572,1.82E-05,-0.01041144,0.007889,2/28/2016
13,0,0,-0.00532717,1.81E-05,0.004309798,0.007923,2/29/2016
13,0,0,0.016467344,1.84E-05,0.01047583,0.008006,3/1/2016
13,0,0,0.029327064,1.89E-05,0.002997752,0.00803,3/2/2016
13,0,0,0.022079209,1.94E-05,0.016438356,0.008162,3/3/2016
13,0,0,0.0177652,1.97E-05,-0.008086253,0.008096,3/4/2016
13,0,0,-0.001735854,1.97E-05,-0.026926877,0.007878,3/5/2016
13,0,0,-0.019757278,1.93E-05,-0.002284844,0.00786,3/6/2016
13,0,0,-0.008692443,1.91E-05,0.007379135,0.007918,3/7/2016
13,0,0,0.004763912,1.92E-05,0.00391513,0.007949,3/8/2016
13,0,0,0.011286633,1.94E-05,0.013460813,0.008056,3/9/2016
13,0,0,0.011101097,1.96E-05,0.016633565,0.00819,3/10/2016
13,0,0,0.063224372,2.09E-05,0.074847375,0.008803,3/11/2016
13,0,0,0.012477509,2.11E-05,-0.011700557,0.0087,3/12/2016
13,0,0,-0.013320103,2.09E-05,-0.007471264,0.008635,3/13/2016
13,0,0,-0.02367787,2.04E-05,-0.01806601,0.008479,3/14/2016
13,0,0,-0.035459263,1.96E-05,-0.034555962,0.008186,3/15/2016
13,0,0,-0.001408501,1.96E-05,-0.000977278,0.008178,3/16/2016
13,0,0,0.004631481,1.97E-05,0.013328442,0.008287,3/17/2016
13,0,0,0.006208986,1.98E-05,-0.020272716,0.008119,3/18/2016
13,0,0,-0.014827187,1.95E-05,-0.012686291,0.008016,3/19/2016
13,0,0,-0.01493014,1.92E-05,-0.006986028,0.00796,3/20/2016
13,0,0,0.01200586,1.95E-05,0.010929648,0.008047,3/21/2016
13,0,0,-0.003693449,1.94E-05,0.007829005,0.00811,3/22/2016
13,0,0,0.027496493,1.99E-05,0.027373613,0.008332,3/23/2016
13,0,0,-0.008327838,1.98E-05,-0.012241959,0.00823,3/24/2016
13,0,0,-0.006623454,1.96E-05,-0.004738761,0.008191,3/25/2016
13,0,0,-0.017051344,1.93E-05,-0.015260652,0.008066,3/26/2016
13,0,0,-0.025159706,1.88E-05,-0.004587156,0.008029,3/27/2016
13,0,0,-0.052296703,1.78E-05,-0.057915058,0.007564,3/28/2016
13,0,0,0.01877982,1.82E-05,0.00026441,0.007566,3/29/2016
13,0,0,-0.026956419,1.77E-05,-0.030927835,0.007332,3/30/2016
13,0,0,0.003426733,1.77E-05,0.008046918,0.007391,3/31/2016
13,0,0,0.000699476,1.77E-05,0.003653092,0.007418,4/1/2016
13,0,0,0.004197387,1.78E-05,0.011189,0.007501,4/2/2016
13,0,0,0.000195336,1.78E-05,0.000266631,0.007503,4/3/2016
13,0,0,-0.002878632,1.78E-05,-0.00159936,0.007491,4/4/2016
13,0,0,-0.008363587,1.76E-05,-0.00226939,0.007474,4/5/2016
13,0,0,-0.022386467,1.72E-05,-0.023815895,0.007296,4/6/2016
13,0,0,-0.056231731,1.63E-05,-0.057702851,0.006875,4/7/2016
13,0,0,-0.024132617,1.59E-05,-0.029672727,0.006671,4/8/2016
13,0,0,-0.055300114,1.50E-05,-0.057412682,0.006288,4/9/2016
13,0,0,-0.060636024,1.41E-05,-0.055820611,0.005937,4/10/2016
13,0,0,0.01647798,1.43E-05,0.018696311,0.006048,4/11/2016
13,0,0,-0.033152904,1.38E-05,-0.026951058,0.005885,4/12/2016
13,0,0,-0.028951124,1.34E-05,-0.032285472,0.005695,4/13/2016
13,0,0,0.102870497,1.48E-05,0.104302019,0.006289,4/14/2016
13,0,0,0.008558368,1.49E-05,0.021466052,0.006424,4/15/2016
13,0,0,0.011363206,1.51E-05,0.013387298,0.00651,4/16/2016
13,0,0,0.005714699,1.52E-05,-0.001689708,0.006499,4/17/2016
13,0,0,0.072103442,1.63E-05,0.075088475,0.006987,4/18/2016
13,0,0,0.002561776,1.63E-05,0.018749105,0.007118,4/19/2016
13,0,0,0.004144236,1.64E-05,0.017701602,0.007244,4/20/2016
13,0,0,0.007734489,1.65E-05,0.026090558,0.007433,4/21/2016
13,0,0,-0.011933319,1.63E-05,-0.020045742,0.007284,4/22/2016
13,0,0,-0.00165663,1.63E-05,0.008511807,0.007346,4/23/2016
13,0,0,-0.030755222,1.58E-05,-0.012932208,0.007251,4/24/2016
13,0,0,-0.00183406,1.58E-05,0.004413184,0.007283,4/25/2016
13,0,0,-0.035553522,1.52E-05,-0.025813538,0.007095,4/26/2016
13,0,0,-0.006535596,1.51E-05,-0.052149401,0.006725,4/27/2016
13,0,0,-0.015364627,1.49E-05,-0.005799257,0.006686,4/28/2016
13,0,0,-0.002609443,1.49E-05,0.010918337,0.006759,4/29/2016
13,0,0,0.023083109,1.52E-05,0.007841397,0.006812,4/30/2016
13,0,0,-0.010936706,1.50E-05,-0.003082795,0.006791,5/1/2016
13,0,0,0.004691889,1.51E-05,-0.011338536,0.006714,5/2/2016
13,0,0,-0.035153144,1.46E-05,-0.022937146,0.00656,5/3/2016
13,0,0,-0.028403609,1.42E-05,-0.036128049,0.006323,5/4/2016
